"pack_name","price","price_text","reward_item","destination"
"Dewstone Toy Robots","54.9266","54g 92s 66c","Gold","Diamond Shores"
"Solzreed Strawberry Smoothies","44.6362","44g 63s 62c","Gold","Diamond Shores"
"White Arden Grilled Meat","61.5429","61g 54s 29c","Gold","Diamond Shores"
"Lilyut Moonshine","48.5349","48g 53s 49c","Gold","Diamond Shores"
"Two Crowns Flowerpots","55.9664","55g 96s 64c","Gold","Diamond Shores"
"Hellswamp Ground Peanuts","59.5345","59g 53s 45c","Gold","Diamond Shores"
"Cinderstone Medicinal Powder","50.886","50g 88s 60c","Gold","Diamond Shores"
"Halcyona Livestock Feed","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Sanddeep Fried Cucumbers","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Solis Red Spice","54.3359","54g 33s 59c","Gold","Diamond Shores"
"Arcum Iris Salt Crackers","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Mahadevi Pickles","54.9857","54g 98s 57c","Gold","Diamond Shores"
"Falcorth Carrot Cake","63.4333","63g 43s 33c","Gold","Diamond Shores"
"Tigerspine Seasoned Meat","59.7708","59g 77s 8c","Gold","Diamond Shores"
"Silent Forest Seasonings","45.404","45g 40s 40c","Gold","Diamond Shores"
"Villanelle Long Noodles","47.6961","47g 69s 61c","Gold","Diamond Shores"
"Windscour Chilled Beverages","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Perinoor Fried Meat","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Rookborne Millet Pilaf","55.9427","55g 94s 27c","Gold","Diamond Shores"
"Ynystere Bouquets","37.8663","37g 86s 63c","Gold","Diamond Shores"
"Hasla Specialty Tea","62.0392","62g 3s 92c","Gold","Diamond Shores"
"Gweonid Aged Honey","99.6022","99g 60s 22c","Gold","Diamond Shores"
"Solzreed Aged Honey","77.4665","77g 46s 65c","Gold","Diamond Shores"
"Two Crowns Aged Honey","97.3803","97g 38s 3c","Gold","Diamond Shores"
"Halcyona Aged Honey","121.5926","121g 59s 26c","Gold","Diamond Shores"
"Solis Aged Honey","94.5147","94g 51s 47c","Gold","Diamond Shores"
"Falcorth Aged Honey","110.504","110g 50s 40c","Gold","Diamond Shores"
"Villanelle Aged Honey","82.8448","82g 84s 48c","Gold","Diamond Shores"
"Rookborne Aged Honey","97.3388","97g 33s 88c","Gold","Diamond Shores"
"Dewstone Aged Salve","92.3029","92g 30s 29c","Gold","Diamond Shores"
"Lilyut Aged Salve","81.4564","81g 45s 64c","Gold","Diamond Shores"
"Cinderstone Aged Salve","85.4462","85g 44s 62c","Gold","Diamond Shores"
"Mahadevi Aged Salve","92.4031","92g 40s 31c","Gold","Diamond Shores"
"Silent Forest Aged Salve","76.1433","76g 14s 33c","Gold","Diamond Shores"
"Perinoor Aged Salve","121.5947","121g 59s 47c","Gold","Diamond Shores"
"Hasla Aged Salve","117.9859","117g 98s 59c","Gold","Diamond Shores"
"Marianople Aged Cheese","104.918","104g 91s 80c","Gold","Diamond Shores"
"White Arden Aged Cheese","107.1816","107g 18s 16c","Gold","Diamond Shores"
"Hellswamp Aged Cheese","117.1696","117g 16s 96c","Gold","Diamond Shores"
"Sanddeep Aged Cheese","122.0701","122g 7s 1c","Gold","Diamond Shores"
"Arcum Iris Aged Cheese","119.6821","119g 68s 21c","Gold","Diamond Shores"
"Tigerspine Aged Cheese","104.0668","104g 6s 68c","Gold","Diamond Shores"
"Windscour Aged Cheese","125.891","125g 89s 10c","Gold","Diamond Shores"
"Ynystere Aged Cheese","65.5682","65g 56s 82c","Gold","Diamond Shores"
"Dewstone Aged Honey","95.5531","95g 55s 31c","Gold","Diamond Shores"
"Lilyut Aged Honey","84.3191","84g 31s 91c","Gold","Diamond Shores"
"Cinderstone Aged Honey","88.4514","88g 45s 14c","Gold","Diamond Shores"
"Mahadevi Aged Honey","95.6568","95g 65s 68c","Gold","Diamond Shores"
"Silent Forest Aged Honey","78.8162","78g 81s 62c","Gold","Diamond Shores"
"Perinoor Aged Honey","125.891","125g 89s 10c","Gold","Diamond Shores"
"Hasla Aged Honey","122.1531","122g 15s 31c","Gold","Diamond Shores"
"Marianople Aged Honey","104.918","104g 91s 80c","Gold","Diamond Shores"
"White Arden Aged Honey","107.1816","107g 18s 16c","Gold","Diamond Shores"
"Hellswamp Aged Honey","117.1696","117g 16s 96c","Gold","Diamond Shores"
"Sanddeep Aged Honey","122.0701","122g 7s 1c","Gold","Diamond Shores"
"Arcum Iris Aged Honey","119.6821","119g 68s 21c","Gold","Diamond Shores"
"Tigerspine Aged Honey","104.0668","104g 6s 68c","Gold","Diamond Shores"
"Windscour Aged Honey","125.891","125g 89s 10c","Gold","Diamond Shores"
"Ynystere Aged Honey","65.5682","65g 56s 82c","Gold","Diamond Shores"
"Gweonid Aged Salve","96.2125","96g 21s 25c","Gold","Diamond Shores"
"Solzreed Aged Salve","74.8401","74g 84s 1c","Gold","Diamond Shores"
"Two Crowns Aged Salve","94.0673","94g 6s 73c","Gold","Diamond Shores"
"Halcyona Aged Salve","117.4445","117g 44s 45c","Gold","Diamond Shores"
"Solis Aged Salve","91.3004","91g 30s 4c","Gold","Diamond Shores"
"Falcorth Aged Salve","106.7382","106g 73s 82c","Gold","Diamond Shores"
"Villanelle Aged Salve","80.0328","80g 3s 28c","Gold","Diamond Shores"
"Rookborne Aged Salve","94.0271","94g 2s 71c","Gold","Diamond Shores"
"Marianople Aged Salve","101.3451","101g 34s 51c","Gold","Diamond Shores"
"White Arden Aged Salve","103.5305","103g 53s 5c","Gold","Diamond Shores"
"Hellswamp Aged Salve","113.174","113g 17s 40c","Gold","Diamond Shores"
"Sanddeep Aged Salve","117.9056","117g 90s 56c","Gold","Diamond Shores"
"Arcum Iris Aged Salve","115.5999","115g 59s 99c","Gold","Diamond Shores"
"Tigerspine Aged Salve","100.523","100g 52s 30c","Gold","Diamond Shores"
"Windscour Aged Salve","121.5947","121g 59s 47c","Gold","Diamond Shores"
"Ynystere Aged Salve","63.3519","63g 35s 19c","Gold","Diamond Shores"
"Gweonid Aged Cheese","99.6022","99g 60s 22c","Gold","Diamond Shores"
"Solzreed Aged Cheese","77.4665","77g 46s 65c","Gold","Diamond Shores"
"Two Crowns Aged Cheese","97.3803","97g 38s 3c","Gold","Diamond Shores"
"Halcyona Aged Cheese","121.5926","121g 59s 26c","Gold","Diamond Shores"
"Solis Aged Cheese","94.5147","94g 51s 47c","Gold","Diamond Shores"
"Falcorth Aged Cheese","110.504","110g 50s 40c","Gold","Diamond Shores"
"Villanelle Aged Cheese","82.8448","82g 84s 48c","Gold","Diamond Shores"
"Rookborne Aged Cheese","97.3388","97g 33s 88c","Gold","Diamond Shores"
"Dewstone Aged Cheese","95.5531","95g 55s 31c","Gold","Diamond Shores"
"Lilyut Aged Cheese","84.3191","84g 31s 91c","Gold","Diamond Shores"
"Cinderstone Aged Cheese","88.4514","88g 45s 14c","Gold","Diamond Shores"
"Mahadevi Aged Cheese","95.6568","95g 65s 68c","Gold","Diamond Shores"
"Silent Forest Aged Cheese","78.8162","78g 81s 62c","Gold","Diamond Shores"
"Perinoor Aged Cheese","125.891","125g 89s 10c","Gold","Diamond Shores"
"Hasla Aged Cheese","122.1531","122g 15s 31c","Gold","Diamond Shores"
"Gweonid Fertilizer","60.6203","60g 62s 3c","Gold","Diamond Shores"
"Marianople Fertilizer","63.8282","63g 82s 82c","Gold","Diamond Shores"
"Dewstone Fertilizer","58.1768","58g 17s 68c","Gold","Diamond Shores"
"Solzreed Fertilizer","47.2625","47g 26s 25c","Gold","Diamond Shores"
"White Arden Fertilizer","65.194","65g 19s 40c","Gold","Diamond Shores"
"Lilyut Hills Fertilizer","51.3977","51g 39s 77c","Gold","Diamond Shores"
"Two Crowns Fertilizer","59.2794","59g 27s 94c","Gold","Diamond Shores"
"Hellswamp Fertilizer","63.0638","63g 6s 38c","Gold","Diamond Shores"
"Cinderstone Fertilizer","53.8913","53g 89s 13c","Gold","Diamond Shores"
"Halcyona Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Sanddeep Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Solis Fertilizer","57.5503","57g 55s 3c","Gold","Diamond Shores"
"Arcum Iris Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Mahadevi Fertilizer","58.2394","58g 23s 94c","Gold","Diamond Shores"
"Falcorth Fertilizer","67.1989","67g 19s 89c","Gold","Diamond Shores"
"Tigerspine Fertilizer","63.3143","63g 31s 43c","Gold","Diamond Shores"
"Silent Forest Fertilizer","48.0771","48g 7s 71c","Gold","Diamond Shores"
"Villanelle Fertilizer","50.508","50g 50s 80c","Gold","Diamond Shores"
"Windscour Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Perinoor Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Rookborne Fertilizer","59.2545","59g 25s 45c","Gold","Diamond Shores"
"Ynystere Fertilizer","40.0825","40g 8s 25c","Gold","Diamond Shores"
"Hasla Fertilizer","65.7202","65g 72s 2c","Gold","Diamond Shores"
"Exeloch Organic Gems","22.7811","22g 78s 11c","Gold","Diamond Shores"
"Nuimari Dried Roots","15.6207","15g 62s 7c","Gold","Diamond Shores"
"Calmlands Fern Salad","22.7811","22g 78s 11c","Gold","Diamond Shores"
"Heedmar Scented Oils","15.6207","15g 62s 7c","Gold","Diamond Shores"
"Sungold Thorn Combs","31.3736","31g 37s 36c","Gold","Diamond Shores"
"Marcala Scented Candles","15.6207","15g 62s 7c","Gold","Diamond Shores"
"Airain Dream Catchers","66.2806","66g 28s 6c","Gold","Diamond Shores"
"Airain Triple Stout","58.5831","58g 58s 31c","Gold","Diamond Shores"
"Airain Vegetable Seasoning","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Airain Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Aubre Cradle Rice Flour","66.2806","66g 28s 6c","Gold","Diamond Shores"
"Aubre Cradle Ethanol","58.5831","58g 58s 31c","Gold","Diamond Shores"
"Aubre Cradle Deviled Eggs","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Aubre Cradle Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Ahnimar Hangover Cure","66.2806","66g 28s 6c","Gold","Diamond Shores"
"Ahnimar Mushroom Roulette","58.5831","58g 58s 31c","Gold","Diamond Shores"
"Ahnimar Pressed Powder","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Ahnimar Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Karkasse Quilts","79.2767","79g 27s 67c","Gold","Diamond Shores"
"Karkasse Dragon Jerky","70.0397","70g 3s 97c","Gold","Diamond Shores"
"Karkasse Burn Cream","76.4411","76g 44s 11c","Gold","Diamond Shores"
"Karkasse Fertilizer","80.9953","80g 99s 53c","Gold","Diamond Shores"
"Sunbite Citrus Cleaner","66.2806","66g 28s 6c","Gold","Diamond Shores"
"Sunbite Salvation Tea","58.5831","58g 58s 31c","Gold","Diamond Shores"
"Sunbite Pest Poison","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Sunbite Fertilizer","67.7126","67g 71s 26c","Gold","Diamond Shores"
"Rokhala Alpine Mix","79.2767","79g 27s 67c","Gold","Diamond Shores"
"Rokhala Auspicious Elixir","70.0397","70g 3s 97c","Gold","Diamond Shores"
"Rokhala Livestock Fodder","76.4411","76g 44s 11c","Gold","Diamond Shores"
"Rokhala Fertilizer","80.9953","80g 99s 53c","Gold","Diamond Shores"
"Airain Aged Honey","125.891","125g 89s 10c","Gold","Diamond Shores"
"Aubre Cradle Aged Honey","119.7651","119g 76s 51c","Gold","Diamond Shores"
"Ahnimar Aged Honey","125.891","125g 89s 10c","Gold","Diamond Shores"
"Karkasse Aged Honey","143.1882","143g 18s 82c","Gold","Diamond Shores"
"Sunbite Aged Honey","125.891","125g 89s 10c","Gold","Diamond Shores"
"Rokhala Aged Honey","134.197","134g 19s 70c","Gold","Diamond Shores"
"Airain Aged Salve","121.5947","121g 59s 47c","Gold","Diamond Shores"
"Aubre Cradle Aged Salve","115.6801","115g 68s 1c","Gold","Diamond Shores"
"Ahnimar Aged Salve","121.5947","121g 59s 47c","Gold","Diamond Shores"
"Karkasse Aged Salve","138.2956","138g 29s 56c","Gold","Diamond Shores"
"Sunbite Aged Salve","121.5947","121g 59s 47c","Gold","Diamond Shores"
"Rokhala Aged Salve","129.6143","129g 61s 43c","Gold","Diamond Shores"
"Airain Aged Cheese","125.891","125g 89s 10c","Gold","Diamond Shores"
"Aubre Cradle Aged Cheese","119.7651","119g 76s 51c","Gold","Diamond Shores"
"Ahnimar Aged Cheese","125.891","125g 89s 10c","Gold","Diamond Shores"
"Karkasse Aged Cheese","143.1882","143g 18s 82c","Gold","Diamond Shores"
"Sunbite Aged Cheese","125.891","125g 89s 10c","Gold","Diamond Shores"
"Rokhala Aged Cheese","134.197","134g 19s 70c","Gold","Diamond Shores"
"Hasla Antiquities","62.0392","62g 3s 92c","Gold","Diamond Shores"
"Perinoor Antiquities","63.9177","63g 91s 77c","Gold","Diamond Shores"
"Two Crowns Antiquities","55.9664","55g 96s 64c","Gold","Diamond Shores"
"White Arden Antiquities","61.5429","61g 54s 29c","Gold","Diamond Shores"
"Whalesong Medicinal Herb","68.7026","68g 70s 26c","Gold","Diamond Shores"
"Golden Ruins Flower Protein Shakes","68.7026","68g 70s 26c","Gold","Diamond Shores"
"Solzreed Aged Cordial","36.9125","36g 91s 25c","Gold","Diamond Shores"
"Gweonid Willow Arrows","49.5626","49g 56s 26c","Gold","Diamond Shores"
"Arcum Iris Seed Oil","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Falcorth Tanned Leather","53.66","53g 66s 0c","Gold","Diamond Shores"
"Original Lilyut Anvil Casts","40.158","40g 15s 80c","Gold","Diamond Shores"
"Tigerspine Mastercraft Ingots","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Dewstone Plains Rainbow Dye","47.0959","47g 9s 59c","Gold","Diamond Shores"
"Mahadevi Finest Rubber","45.3708","45g 37s 8c","Gold","Diamond Shores"
"White Arden Silver Lumber","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Solis Golden Spice","44.1304","44g 13s 4c","Gold","Diamond Shores"
"Marianople Embroidered Fabric","49.7393","49g 73s 93c","Gold","Diamond Shores"
"Villanelle Aged Cordial","39.4553","39g 45s 53c","Gold","Diamond Shores"
"Two Crowns First Harvest Tea","46.4067","46g 40s 67c","Gold","Diamond Shores"
"Silent Forest Ship Lumber","40.9876","40g 98s 76c","Gold","Diamond Shores"
"Cinderstone Shock Absorber","42.9513","42g 95s 13c","Gold","Diamond Shores"
"Ynystere Starshard Spice","31.5503","31g 55s 3c","Gold","Diamond Shores"
"Halcyona Organic Grains","51.6295","51g 62s 95c","Gold","Diamond Shores"
"Hellswamp Spore Farm Wood","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Sanddeep Seafood Jerky","50.9204","50g 92s 4c","Gold","Diamond Shores"
"Rookborne Basin Amber Spirits","53.9975","53g 99s 75c","Gold","Diamond Shores"
"Windscour Alchemical Catalyst","54.8235","54g 82s 35c","Gold","Diamond Shores"
"Perinoor Moonshine","58.3141","58g 31s 41c","Gold","Diamond Shores"
"Hasla Light Synthetic Fiber","61.8051","61g 80s 51c","Gold","Diamond Shores"
"Solzreed Strawberry Jam","36.9125","36g 91s 25c","Gold","Diamond Shores"
"Solzreed Acorn Jelly","36.9125","36g 91s 25c","Gold","Diamond Shores"
"Gweonid Grilled Goose","49.5626","49g 56s 26c","Gold","Diamond Shores"
"Gweonid Goose Down","49.5626","49g 56s 26c","Gold","Diamond Shores"
"Arcum Iris Dried Seed","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Arcum Iris Turmeric Powder","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Falcorth Plains Clover Feed","53.66","53g 66s 0c","Gold","Diamond Shores"
"Falcorth Plains Bedding","53.66","53g 66s 0c","Gold","Diamond Shores"
"Lilyut Alchemy Catalyst","40.158","40g 15s 80c","Gold","Diamond Shores"
"Lilyut Square Bricks","40.158","40g 15s 80c","Gold","Diamond Shores"
"Tigerspine Souvenirs","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Tigerspine Round Bricks","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Dewstone Corn Meal","47.0959","47g 9s 59c","Gold","Diamond Shores"
"Dewstone Petal Dye","47.0959","47g 9s 59c","Gold","Diamond Shores"
"Mahadevi Banana Nectar","45.3708","45g 37s 8c","Gold","Diamond Shores"
"Mahadevi Straight-Grain Plywood","45.3708","45g 37s 8c","Gold","Diamond Shores"
"White Arden Plywood","54.4654","54g 46s 54c","Gold","Diamond Shores"
"White Arden Pinecone Powder","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Solis Saffron","44.1304","44g 13s 4c","Gold","Diamond Shores"
"Solis Dried Rosemary","44.1304","44g 13s 4c","Gold","Diamond Shores"
"Marianople Wool","49.7393","49g 73s 93c","Gold","Diamond Shores"
"Marianople Facial Cleanser","49.7393","49g 73s 93c","Gold","Diamond Shores"
"Villanelle Sticky Rice Snack","39.4553","39g 45s 53c","Gold","Diamond Shores"
"Villanelle Crusty Bread","39.4553","39g 45s 53c","Gold","Diamond Shores"
"Two Crowns Lemon Juice","46.4067","46g 40s 67c","Gold","Diamond Shores"
"Two Crowns Lavender Candy","46.4067","46g 40s 67c","Gold","Diamond Shores"
"Silent Forest Pinecone Sap","40.9876","40g 98s 76c","Gold","Diamond Shores"
"Silent Forest Dye","40.9876","40g 98s 76c","Gold","Diamond Shores"
"Cinderstone Airtight Stopper","42.9513","42g 95s 13c","Gold","Diamond Shores"
"Cinderstone Metal Trim","42.9513","42g 95s 13c","Gold","Diamond Shores"
"Ynystere Floral Bouquets","31.5503","31g 55s 3c","Gold","Diamond Shores"
"Ynystere Ceremonial Bouquets","31.5503","31g 55s 3c","Gold","Diamond Shores"
"Halcyona Coarse Flour","51.6295","51g 62s 95c","Gold","Diamond Shores"
"Halcyona Fine Flour","51.6295","51g 62s 95c","Gold","Diamond Shores"
"Hellswamp Mushroom Sauce","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Hellswamp Sawdust Shavings","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Sanddeep Powdered Pearl","50.9204","50g 92s 4c","Gold","Diamond Shores"
"Sanddeep Alchemic Pearls","50.9204","50g 92s 4c","Gold","Diamond Shores"
"Rookborne Carrot Ale","53.9975","53g 99s 75c","Gold","Diamond Shores"
"Rookborne Basin Mead","53.9975","53g 99s 75c","Gold","Diamond Shores"
"Windscour Miracle Capsule","54.8235","54g 82s 35c","Gold","Diamond Shores"
"Windscour Peppermints","54.8235","54g 82s 35c","Gold","Diamond Shores"
"Perinoor Peanut Butter","58.3141","58g 31s 41c","Gold","Diamond Shores"
"Perinoor All-Spice","58.3141","58g 31s 41c","Gold","Diamond Shores"
"Hasla Treated Bamboo","61.8051","61g 80s 51c","Gold","Diamond Shores"
"Hasla Duck Down","61.8051","61g 80s 51c","Gold","Diamond Shores"
"Solzreed Handicrafts Basket","36.9125","36g 91s 25c","Gold","Diamond Shores"
"Gweonid Bug Repellent Wood","49.5626","49g 56s 26c","Gold","Diamond Shores"
"Arcum Iris Red Leather Pack","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Falcorth Dried Yams","53.66","53g 66s 0c","Gold","Diamond Shores"
"Lilyut Special Spice","40.158","40g 15s 80c","Gold","Diamond Shores"
"Tigerspine Tomato Juice","51.3331","51g 33s 31c","Gold","Diamond Shores"
"Dewstone Plains Onion Juice","47.0959","47g 9s 59c","Gold","Diamond Shores"
"Mahadevi Cold Processed Fabric","45.3708","45g 37s 8c","Gold","Diamond Shores"
"White Arden Steamed Pumpkin","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Solis Fried Jujube","44.1304","44g 13s 4c","Gold","Diamond Shores"
"Marianople Orange Drink","49.7393","49g 73s 93c","Gold","Diamond Shores"
"Villanelle Candied Apples","39.4553","39g 45s 53c","Gold","Diamond Shores"
"Two Crowns Dried Seaweed","46.4067","46g 40s 67c","Gold","Diamond Shores"
"Silent Forest Aged Garlic","40.9876","40g 98s 76c","Gold","Diamond Shores"
"Cinderstone Pickled Olives","42.9513","42g 95s 13c","Gold","Diamond Shores"
"Ynystere Dried Tomatoes","31.5503","31g 55s 3c","Gold","Diamond Shores"
"Halcyona Anesthetic","51.6295","51g 62s 95c","Gold","Diamond Shores"
"Hellswamp Boiled Potatoes","54.4654","54g 46s 54c","Gold","Diamond Shores"
"Sanddeep Fragrant Wood","50.9204","50g 92s 4c","Gold","Diamond Shores"
"Rookborne Pumpkin Juice","53.9975","53g 99s 75c","Gold","Diamond Shores"
"Windscour Regenerating Cream","54.8235","54g 82s 35c","Gold","Diamond Shores"
"Perinoor Snack Pack","58.3141","58g 31s 41c","Gold","Diamond Shores"
"Hasla Grilled Yams","61.8051","61g 80s 51c","Gold","Diamond Shores"
"Gweonid Dyed Feathers","62.8188","62g 81s 88c","Gold","Diamond Shores"
